0.5 0.5
0.590391208294231 0.8087663360271076

0.5 0.5
0.7536033860780882 0.0755194573239043

0.5 0.5
0.4715484696183283 0.17110201086810706

0.590391208294231 0.8087663360271076
0.987585240320934 0.9249151409188205

0.4715484696183283 0.17110201086810706
0.11508398270274012 0.03642219514770251

0.5 0.5
0.21067016741033362 0.3066376052421108

0.590391208294231 0.8087663360271076
0.48856590638040176 0.9891269515901074

0.7536033860780882 0.0755194573239043
0.6761936498849996 0.1982990829679545

0.5 0.5
0.6963906470052432 0.3294064956708682

0.5 0.5
0.3962426882086568 0.31244175663217055

0.5 0.5
0.9526564509346637 0.4685632033485049

0.9526564509346637 0.4685632033485049
0.861954849018444 0.38096676899815607

0.590391208294231 0.8087663360271076
0.7722231720347281 0.7910321287941932

0.4715484696183283 0.17110201086810706
0.5157103296035437 0.23452441326029771

0.6963906470052432 0.3294064956708682
0.7327722646526088 0.23166576019578522

0.4715484696183283 0.17110201086810706
0.40273789519770575 0.01966905080257575

0.5 0.5
0.3804071448720677 0.38813802431019007

0.9526564509346637 0.4685632033485049
0.9150067416502502 0.35849712443375825

0.9526564509346637 0.4685632033485049
0.8523106940091614 0.5908609599209342

0.3962426882086568 0.31244175663217055
0.3068785699800447 0.24865009782160197

0.590391208294231 0.8087663360271076
0.5722035501936171 0.9865972518997974

0.7536033860780882 0.0755194573239043
0.7098449576231342 0.025978671234959783

0.9526564509346637 0.4685632033485049
0.9378228140282375 0.35699028386489395

0.590391208294231 0.8087663360271076
0.7027771560661302 0.7678282923260048

0.4715484696183283 0.17110201086810706
0.2643681029972428 0.08952295736174276

0.21067016741033362 0.3066376052421108
0.1044669180725103 0.10182028866104065

0.5 0.5
0.3738376654817256 0.4459549889933784

0.5 0.5
0.5468385155087069 0.5031670615725425

0.11508398270274012 0.03642219514770251
0.12740450406975445 0.03207825228666106

