379.747803 183.791046 2
292.626099 126.689850 409

292.626099 126.689850 409
470.069244 282.281860 367

470.069244 282.281860 367
143.487686 174.199844 185

143.487686 174.199844 185
449.304291 186.558182 6

449.304291 186.558182 6
428.698944 97.906021 311

428.698944 97.906021 311
275.073364 197.725327 456

275.073364 197.725327 456
46.401680 367.226501 75

46.401680 367.226501 75
279.072937 352.573761 293

279.072937 352.573761 293
389.563354 50.931187 296

291.208801 105.391113 4
361.103424 176.144028 272

361.103424 176.144028 272
53.539337 449.381775 214

53.539337 449.381775 214
277.433411 345.055908 393

277.433411 345.055908 393
76.063126 201.316620 222

76.063126 201.316620 222
20.355106 290.681641 113

99.605354 214.603363 5
125.243340 372.835266 401

125.243340 372.835266 401
317.906372 310.579224 103

317.906372 310.579224 103
40.412842 340.327972 102

40.412842 340.327972 102
143.877121 367.509521 253

139.405518 270.785980 13
261.161682 269.973480 28

261.161682 269.973480 28
357.698700 99.239441 277

357.698700 99.239441 277
250.989975 229.806122 474

250.989975 229.806122 474
349.349792 429.068115 87

349.349792 429.068115 87
107.058914 244.124619 206

324.003021 14.512836 39
409.603851 72.789970 327

409.603851 72.789970 327
3.404081 109.398483 108

3.404081 109.398483 108
129.801544 201.955582 258

129.801544 201.955582 258
361.103424 176.144028 272

361.103424 176.144028 272
35.465122 154.544525 380

35.465122 154.544525 380
365.483582 224.218018 49

451.040466 214.402908 45
223.284149 434.450653 435

223.284149 434.450653 435
315.587585 167.308807 345

315.587585 167.308807 345
38.351177 315.012024 394

38.351177 315.012024 394
379.265900 402.076294 310

73.756721 260.098724 55
196.880463 274.919586 216

196.880463 274.919586 216
210.327866 402.795288 408

210.327866 402.795288 408
496.539185 292.762115 198

496.539185 292.762115 198
30.581236 185.131393 56

142.439163 97.521393 63
32.347679 283.326477 273

32.347679 283.326477 273
428.698944 97.906021 311

428.698944 97.906021 311
449.304291 186.558182 6

449.304291 186.558182 6
143.487686 174.199844 185

143.487686 174.199844 185
470.069244 282.281860 367

470.069244 282.281860 367
388.919708 8.288324 407

388.919708 8.288324 407
200.440765 370.013672 274

200.440765 370.013672 274
25.832981 110.894859 402

25.832981 110.894859 402
419.895874 71.694878 230

419.895874 71.694878 230
424.054962 52.300781 499

432.329163 143.277496 64
88.794975 384.720398 283

88.794975 384.720398 283
41.164280 378.476349 288

41.164280 378.476349 288
204.185989 221.722061 315

204.185989 221.722061 315
